TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionCategory,RiskScore
TX001329,AC00167,490.76,19-01-2023 16:28,Debit,Columbus,D000193,17.36.132.202,M048,Online,66,Retired,156,1,6414.11,04-11-2024 08:09,Normal,14.9076
TX001330,AC00110,224.28,15-02-2023 16:50,Debit,Chicago,D000316,189.20.224.220,M068,Online,64,Retired,68,1,5767.51,04-11-2024 08:10,Normal,12.2428
TX001331,AC00078,614.03,08-05-2023 16:37,Debit,Dallas,D000693,58.190.9.136,M086,ATM,68,Retired,51,1,2815.86,04-11-2024 08:08,Normal,16.1403
TX001332,AC00212,608.79,03-11-2023 18:37,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,55,Engineer,157,1,2991.17,04-11-2024 08:12,Normal,16.0879
TX001333,AC00051,186.55,21-06-2023 16:49,Debit,Philadelphia,D000049,60.166.231.236,M003,Branch,48,Engineer,288,1,224.65,04-11-2024 08:07,Normal,11.8655
TX001334,AC00250,840.16,20-03-2023 16:35,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76,04-11-2024 08:12,Normal,18.4016
TX001335,AC00304,203.34,20-12-2023 17:13,Debit,Phoenix,D000057,69.82.61.135,M061,ATM,60,Doctor,66,1,13586.99,04-11-2024 08:09,Normal,12.0334
TX001336,AC00007,90.88,20-11-2023 17:08,Debit,Colorado Springs,D000086,175.210.47.87,M071,ATM,26,Engineer,284,1,7117.35,04-11-2024 08:10,Normal,10.9088
TX001337,AC00017,60.11,27-11-2023 17:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,61,Retired,122,1,7235.87,04-11-2024 08:08,Normal,10.6011
TX001338,AC00158,393.92,16-05-2023 16:57,Debit,Memphis,D000504,141.169.67.34,M061,Branch,72,Retired,47,1,7318.64,04-11-2024 08:12,Normal,13.9392
TX001339,AC00110,19.39,17-11-2023 16:39,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,43,Doctor,45,1,9847.6,04-11-2024 08:11,Normal,10.1939
TX001340,AC00175,557.41,14-04-2023 16:52,Credit,Washington,D000180,194.29.57.163,M087,Online,80,Retired,49,1,2968.75,04-11-2024 08:09,Normal,15.5741
TX001341,AC00079,57.07,25-08-2023 16:30,Credit,Boston,D000250,116.175.11.222,M027,Online,31,Doctor,99,1,9323.71,04-11-2024 08:11,Normal,10.5707
TX001342,AC00403,395.27,07-08-2023 16:38,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,04-11-2024 08:08,Normal,13.9527
TX001343,AC00228,289.05,09-06-2023 17:58,Debit,New York,D000493,174.61.77.54,M088,ATM,75,Retired,116,1,5683.49,04-11-2024 08:11,Normal,12.8905
TX001344,AC00344,46.11,27-03-2023 17:07,Debit,San Francisco,D000184,13.88.251.53,M048,Online,33,Doctor,233,1,5225.73,04-11-2024 08:10,Normal,10.4611
TX001345,AC00466,335.5,14-08-2023 16:01,Debit,Sacramento,D000326,107.247.202.71,M003,ATM,63,Retired,47,1,6445.4,04-11-2024 08:12,Normal,13.355
TX001346,AC00204,388.07,05-09-2023 17:34,Debit,Seattle,D000422,44.197.126.59,M067,Online,24,Student,68,1,289.71,04-11-2024 08:10,Normal,13.8807
TX001347,AC00030,520.86,20-03-2023 16:29,Credit,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,04-11-2024 08:08,Normal,15.2086
TX001348,AC00455,787.41,19-06-2023 16:22,Debit,Memphis,D000351,150.25.200.56,M081,Online,25,Student,39,1,300.87,04-11-2024 08:06,Normal,17.8741
TX001349,AC00094,31.7,01-06-2023 16:56,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,04-11-2024 08:08,Normal,10.317
TX001350,AC00185,22.3,01-05-2023 16:57,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,21,Student,90,1,1200.35,04-11-2024 08:12,Normal,10.223
TX001351,AC00351,203.12,18-01-2023 16:59,Debit,San Jose,D000004,77.21.150.75,M078,ATM,56,Retired,181,1,1562.39,04-11-2024 08:09,Normal,12.0312
TX001352,AC00335,315.94,27-02-2023 17:06,Credit,Raleigh,D000625,8.244.162.185,M024,Branch,49,Doctor,172,1,7719.71,04-11-2024 08:12,Normal,13.1594
TX001353,AC00409,192.23,28-12-2023 16:34,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67,04-11-2024 08:06,Normal,31.9223
TX001354,AC00312,1510.71,15-06-2023 16:48,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,66,Retired,51,1,2060.02,04-11-2024 08:09,Normal,25.1071
TX001355,AC00097,0.26,23-11-2023 16:14,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67,04-11-2024 08:07,Normal,10.0026
TX001356,AC00447,210.77,31-05-2023 16:50,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65,04-11-2024 08:11,Normal,12.1077
TX001357,AC00280,406.65,08-11-2023 18:32,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7,04-11-2024 08:11,Normal,14.0665
TX001358,AC00023,422.9,27-02-2023 16:15,Debit,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,04-11-2024 08:10,Normal,14.229
TX001359,AC00077,20.62,21-06-2023 17:10,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,04-11-2024 08:08,Normal,10.2062
TX001360,AC00113,174.39,09-01-2023 16:08,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,19,Student,36,1,1127.08,04-11-2024 08:11,Normal,11.7439
TX001361,AC00391,7.86,16-10-2023 16:47,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,76,Retired,91,1,3621.98,04-11-2024 08:07,Normal,10.0786
TX001362,AC00136,61.98,03-01-2023 18:18,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,04-11-2024 08:08,Normal,10.6198
TX001363,AC00204,54.85,05-09-2023 16:05,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,58,Retired,40,1,2727.45,04-11-2024 08:09,Normal,10.5485
TX001364,AC00089,204.7,21-09-2023 16:08,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,49,Doctor,95,5,5117.03,04-11-2024 08:10,Normal,52.047
TX001365,AC00305,16.55,11-09-2023 17:05,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,04-11-2024 08:08,Normal,10.1655
TX001366,AC00338,91.32,10-11-2023 16:43,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,04-11-2024 08:08,Normal,10.9132
TX001367,AC00268,195.49,12-06-2023 16:34,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,04-11-2024 08:08,Normal,11.9549
TX001368,AC00363,49.62,07-12-2023 16:19,Debit,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,04-11-2024 08:07,Normal,10.4962
TX001369,AC00316,487.16,02-01-2023 16:01,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,28,Student,84,1,321.21,04-11-2024 08:12,Normal,14.8716
TX001370,AC00167,405.6,08-08-2023 17:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,04-11-2024 08:09,Normal,14.056
TX001371,AC00405,512.95,16-10-2023 17:08,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52,04-11-2024 08:10,Normal,15.1295
TX001372,AC00098,345.94,09-10-2023 17:32,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,04-11-2024 08:11,Normal,13.4594
TX001373,AC00116,356.56,09-10-2023 17:23,Debit,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,04-11-2024 08:11,Normal,13.5656
TX001374,AC00267,10.31,13-01-2023 16:23,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,04-11-2024 08:11,Normal,10.1031
TX001375,AC00447,211.69,20-10-2023 16:02,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,04-11-2024 08:07,Normal,12.1169
TX001376,AC00042,221.49,13-09-2023 18:11,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,23,Student,196,1,707.25,04-11-2024 08:11,Normal,12.2149
TX001377,AC00074,278.23,04-05-2023 17:49,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,04-11-2024 08:09,Normal,12.7823
TX001378,AC00063,116.88,04-10-2023 17:10,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,04-11-2024 08:10,Normal,11.1688
TX001379,AC00085,328.77,03-04-2023 17:59,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,04-11-2024 08:09,Normal,13.2877
TX001380,AC00126,77.53,25-07-2023 18:00,Debit,Louisville,D000522,203.245.215.62,M052,Branch,54,Retired,55,1,5158.6,04-11-2024 08:07,Normal,10.7753
TX001381,AC00471,421.74,20-06-2023 17:07,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14,04-11-2024 08:10,Normal,14.2174
TX001382,AC00304,313.69,10-03-2023 16:35,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,73,Retired,152,1,7093.68,04-11-2024 08:10,Normal,13.1369
TX001383,AC00242,411.72,20-06-2023 18:43,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,04-11-2024 08:11,Normal,14.1172
TX001384,AC00261,508.73,14-07-2023 16:22,Debit,Chicago,D000316,172.184.35.29,M071,Branch,59,Retired,89,1,7640.57,04-11-2024 08:09,Normal,15.0873
TX001385,AC00338,153.08,27-11-2023 16:57,Debit,Omaha,D000637,130.29.230.16,M057,ATM,24,Student,201,1,1292.21,04-11-2024 08:09,Normal,11.5308
TX001386,AC00292,23.01,09-06-2023 18:33,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,04-11-2024 08:09,Normal,10.2301
TX001387,AC00024,69.28,30-10-2023 16:36,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,04-11-2024 08:11,Normal,10.6928
TX001388,AC00441,51.25,29-08-2023 16:16,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,04-11-2024 08:11,Normal,10.5125
TX001389,AC00412,407.65,07-08-2023 17:17,Debit,Denver,D000013,8.136.178.116,M095,ATM,25,Student,263,1,273.78,04-11-2024 08:08,Normal,14.0765
TX001390,AC00315,459.25,23-05-2023 16:44,Debit,Tucson,D000248,28.149.72.129,M043,Branch,25,Student,59,1,130.76,04-11-2024 08:11,Normal,14.5925
TX001391,AC00120,301.56,09-02-2023 17:46,Debit,Seattle,D000014,155.37.19.43,M011,Branch,49,Doctor,118,1,10389.6,04-11-2024 08:10,Normal,13.0156
TX001392,AC00462,17.67,27-06-2023 17:50,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,04-11-2024 08:10,Normal,10.1767
TX001393,AC00481,5.29,13-03-2023 18:24,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,04-11-2024 08:11,Normal,10.0529
TX001394,AC00166,401.37,18-09-2023 16:18,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,04-11-2024 08:11,Normal,14.0137
TX001395,AC00438,145.4,06-07-2023 17:53,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,04-11-2024 08:09,Normal,11.454
TX001396,AC00090,556.34,19-10-2023 16:34,Debit,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,04-11-2024 08:07,Normal,15.5634
TX001397,AC00041,34.31,28-04-2023 16:55,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,04-11-2024 08:11,Normal,10.3431
TX001398,AC00141,780.59,28-06-2023 17:58,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,04-11-2024 08:07,Normal,17.8059
TX001399,AC00410,282.65,08-03-2023 17:42,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,04-11-2024 08:08,Normal,12.8265
TX001400,AC00362,305.27,27-09-2023 16:25,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,68,Doctor,147,1,12958.65,04-11-2024 08:09,Normal,13.0527
TX001401,AC00315,185.81,20-09-2023 16:30,Debit,Austin,D000696,201.114.165.141,M033,Online,32,Doctor,116,1,9588.71,04-11-2024 08:10,Normal,11.8581
TX001402,AC00092,66.01,06-10-2023 18:39,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,04-11-2024 08:07,Normal,10.6601
TX001403,AC00133,447.95,11-01-2023 17:27,Debit,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4,04-11-2024 08:09,Normal,14.4795
TX001404,AC00069,279.3,22-06-2023 17:28,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,04-11-2024 08:07,Normal,12.793
TX001405,AC00498,26.75,08-05-2023 16:25,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,04-11-2024 08:07,Normal,10.2675
TX001406,AC00006,611.15,11-08-2023 17:12,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,04-11-2024 08:09,Normal,16.1115
TX001407,AC00104,275.2,24-08-2023 17:13,Debit,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,04-11-2024 08:09,Normal,12.752
TX001408,AC00311,427.79,21-02-2023 17:42,Debit,San Jose,D000018,203.99.96.114,M016,Branch,18,Student,189,1,1479.67,04-11-2024 08:08,Normal,14.2779
TX001409,AC00144,469.13,04-12-2023 17:53,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,04-11-2024 08:07,Normal,14.6913
TX001410,AC00157,102.81,04-12-2023 16:23,Debit,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87,04-11-2024 08:08,Normal,11.0281
TX001411,AC00171,22.61,21-12-2023 17:56,Debit,Seattle,D000255,76.136.92.235,M099,Online,19,Student,145,1,1111.67,04-11-2024 08:06,Normal,10.2261
TX001412,AC00374,68.28,08-06-2023 18:54,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,04-11-2024 08:08,Normal,10.6828
TX001413,AC00219,33.65,18-09-2023 17:18,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,04-11-2024 08:07,Normal,10.3365
TX001414,AC00405,362.68,16-01-2023 18:02,Credit,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,04-11-2024 08:06,Normal,13.6268
TX001415,AC00075,73.23,23-06-2023 16:41,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,04-11-2024 08:12,Normal,10.7323
TX001416,AC00136,654.49,20-11-2023 16:31,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,04-11-2024 08:08,Normal,16.5449
TX001417,AC00056,18.56,24-04-2023 17:04,Credit,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,04-11-2024 08:07,Normal,10.1856
TX001418,AC00368,389.05,06-01-2023 17:35,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761,04-11-2024 08:11,Normal,13.8905
TX001419,AC00261,7.38,15-03-2023 16:47,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,04-11-2024 08:10,Normal,10.0738
TX001420,AC00090,109.48,26-06-2023 17:38,Debit,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,04-11-2024 08:07,Normal,11.0948
TX001421,AC00297,66.91,30-01-2023 18:47,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,04-11-2024 08:10,Normal,10.6691
TX001422,AC00144,335.48,02-03-2023 16:06,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,04-11-2024 08:06,Normal,13.3548
TX001423,AC00207,38.14,28-12-2023 16:51,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21,04-11-2024 08:09,Normal,10.3814
TX001424,AC00443,1076.98,20-12-2023 18:12,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,04-11-2024 08:09,Normal,20.7698
TX001425,AC00179,360.02,09-02-2023 16:29,Debit,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59,04-11-2024 08:08,Normal,13.6002
TX001426,AC00175,567.71,06-02-2023 18:39,Debit,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24,04-11-2024 08:10,Normal,15.6771
TX001427,AC00386,218.19,23-05-2023 16:29,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,04-11-2024 08:10,Normal,12.1819
TX001428,AC00067,209.99,07-09-2023 17:19,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,04-11-2024 08:11,Normal,12.0999
TX001429,AC00369,11.02,13-11-2023 16:32,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,04-11-2024 08:06,Normal,10.1102
TX001430,AC00257,83.43,30-05-2023 16:28,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,04-11-2024 08:11,Normal,10.8343
TX001431,AC00059,344.97,20-03-2023 17:30,Debit,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,04-11-2024 08:09,Normal,13.4497
TX001432,AC00341,172.29,30-01-2023 17:22,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,04-11-2024 08:08,Normal,11.7229
TX001433,AC00357,195.54,17-07-2023 16:05,Debit,Omaha,D000144,161.195.172.148,M039,Online,60,Retired,255,1,2794.66,04-11-2024 08:09,Normal,11.9554
TX001434,AC00455,101.23,04-08-2023 18:34,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,04-11-2024 08:06,Normal,11.0123
TX001435,AC00346,180.46,13-03-2023 16:26,Debit,Fresno,D000456,147.114.91.132,M001,ATM,25,Student,34,1,831.75,04-11-2024 08:11,Normal,11.8046
TX001436,AC00118,692.55,07-03-2023 16:51,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,04-11-2024 08:12,Normal,16.9255
TX001437,AC00275,147.31,12-06-2023 17:10,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,04-11-2024 08:07,Normal,11.4731
TX001438,AC00028,107.48,07-02-2023 17:38,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,04-11-2024 08:12,Normal,11.0748
TX001439,AC00179,1831.02,15-09-2023 17:31,Credit,Columbus,D000246,141.121.30.32,M012,Online,62,Doctor,83,1,11498.01,04-11-2024 08:10,Normal,28.3102
TX001440,AC00090,81.51,10-08-2023 16:10,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,04-11-2024 08:07,Normal,10.8151
TX001441,AC00367,365.48,22-05-2023 17:59,Credit,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4,04-11-2024 08:10,Normal,13.6548
TX001442,AC00441,491.1,05-06-2023 16:08,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,04-11-2024 08:07,Normal,14.911
TX001443,AC00266,452.8,24-11-2023 16:45,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,04-11-2024 08:07,Normal,14.528
TX001444,AC00072,645.04,22-12-2023 17:08,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,04-11-2024 08:07,Normal,16.4504
TX001445,AC00245,169.28,27-03-2023 18:08,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,04-11-2024 08:11,Normal,11.6928
TX001446,AC00119,88.42,18-10-2023 16:28,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,04-11-2024 08:09,Normal,10.8842
TX001447,AC00061,155.53,24-03-2023 17:04,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,04-11-2024 08:08,Normal,11.5553
TX001448,AC00080,991.82,04-12-2023 16:16,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,04-11-2024 08:10,Normal,19.9182
TX001449,AC00254,39.24,14-11-2023 18:33,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,04-11-2024 08:11,Normal,10.3924
TX001450,AC00218,152.01,23-02-2023 16:41,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,04-11-2024 08:11,Normal,31.5201
TX001451,AC00268,78.77,08-05-2023 18:36,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,04-11-2024 08:06,Normal,10.7877
TX001452,AC00460,26.5,08-02-2023 16:42,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,04-11-2024 08:07,Normal,10.265
TX001453,AC00257,83.62,22-06-2023 17:18,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,04-11-2024 08:12,Normal,10.8362
TX001454,AC00398,142.78,09-05-2023 16:40,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,04-11-2024 08:12,Normal,11.4278
TX001455,AC00162,55.99,13-11-2023 16:16,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,04-11-2024 08:07,Normal,10.5599
TX001456,AC00015,774.48,06-03-2023 16:12,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58,04-11-2024 08:08,Normal,17.7448
TX001457,AC00462,105.37,11-05-2023 18:31,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55,04-11-2024 08:09,Normal,11.0537
TX001458,AC00218,118.83,26-06-2023 16:10,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,1616.3,04-11-2024 08:08,Normal,11.1883
TX001459,AC00217,46.22,13-11-2023 16:41,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,04-11-2024 08:08,Normal,10.4622
TX001460,AC00460,659.71,05-05-2023 16:10,Credit,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,106.86,04-11-2024 08:09,Normal,16.5971
TX001461,AC00068,377.97,17-11-2023 16:50,Debit,Miami,D000195,138.87.180.254,M028,Online,72,Retired,160,1,2457.1,04-11-2024 08:11,Normal,13.7797
TX001462,AC00214,114.1,22-05-2023 17:45,Debit,Boston,D000275,65.149.11.248,M024,Branch,69,Retired,148,1,5882.12,04-11-2024 08:11,Normal,11.141
TX001463,AC00266,11.3,01-12-2023 16:33,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,04-11-2024 08:09,Normal,10.113
TX001464,AC00193,95.5,22-05-2023 16:24,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09,04-11-2024 08:08,Normal,10.955
TX001465,AC00132,130.93,08-02-2023 16:52,Credit,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,860.12,04-11-2024 08:11,Normal,11.3093
TX001466,AC00241,272.97,17-04-2023 18:42,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,04-11-2024 08:10,Normal,12.7297
TX001467,AC00015,73.35,13-03-2023 16:33,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,04-11-2024 08:09,Normal,10.7335
TX001468,AC00352,29.94,13-10-2023 16:22,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,04-11-2024 08:12,Normal,10.2994
TX001469,AC00396,307.24,02-11-2023 16:05,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,04-11-2024 08:09,Normal,23.0724
TX001470,AC00174,50.52,16-10-2023 16:29,Debit,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,1121.19,04-11-2024 08:09,Normal,10.5052
TX001471,AC00024,820.46,03-04-2023 16:22,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,04-11-2024 08:10,Normal,18.2046
TX001472,AC00250,153.07,03-04-2023 18:37,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,04-11-2024 08:12,Normal,11.5307
TX001473,AC00373,52.94,12-06-2023 17:36,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,04-11-2024 08:11,Normal,10.5294
TX001474,AC00030,384.41,17-04-2023 16:53,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56,04-11-2024 08:10,Normal,13.8441
TX001475,AC00422,235.42,10-07-2023 18:34,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,04-11-2024 08:11,Normal,12.3542
TX001476,AC00229,114.23,07-06-2023 17:35,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,9523.72,04-11-2024 08:06,Normal,11.1423
TX001477,AC00002,12.62,05-05-2023 16:35,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,04-11-2024 08:09,Normal,10.1262
